example_id,gold_answer,k0_answer,k0_correct,k0_new_anchor,k10_answer,k10_correct,k10_new_anchor,k1_answer,k1_correct,k1_new_anchor,k2_answer,k2_correct,k2_new_anchor,k3_answer,k3_correct,k3_new_anchor,k4_answer,k4_correct,k4_new_anchor,k5_answer,k5_correct,k5_new_anchor,k6_answer,k6_correct,k6_new_anchor,k7_answer,k7_correct,k7_new_anchor,k8_answer,k8_correct,k8_new_anchor,k9_answer,k9_correct,k9_new_anchor,policy
52,15,10,False,[],15,True,"["" because""]",16,False,"[""He""]",16,False,"["" weigh""]",16,False,"["".""]",16,False,"["" /""]",15,True,"["">>""]",15,True,"["" more""]",15,True,"["" .""]",15,True,"[""1""]",15,True,"[""3""]",greedy_ig
52,15,10,False,[],15,True,"["" because""]",15,True,"[""3""]",15,True,"[""0""]",15,True,"["" comic""]",15,True,"["" books""]",15,True,"["" weigh""]",15,True,"[""7""]",15,True,"["".""]",15,True,"[""5""]",15,True,"["" pounds""]",prefix
53,40,120,False,[],240,False,"[""4""]",40,True,"["" $<<""]",80,False,"[""+""]",40,True,"[""-""]",40,True,"[""4""]",120,False,"["" revenue""]",1200,False,"[""0""]",1200,False,"[""6""]",1200,False,"[""0""]",1200,False,"[""4""]",greedy_ig
53,40,120,False,[],160,False,"[""*""]",120,False,"[""On""]",160,False,"["" Thursday""]",120,False,"["" the""]",160,False,"["" mechanic""]",120,False,"["" charged""]",120,False,"["" a""]",120,False,"["" total""]",120,False,"["" of""]",120,False,"[""6""]",prefix
54,40,30,False,[],44,False,"["" D""]",40,True,"[""fire""]",40,True,"["",""]",40,True,"["" +""]",40,True,"["" =""]",44,False,"[""4""]",44,False,"["" family""]",44,False,"["",""]",44,False,"[""oubt""]",44,False,"["" the""]",greedy_ig
54,40,30,False,[],40,True,"["" <<""]",37,False,"[""Patch""]",37,False,"[""y""]",37,False,"["" has""]",40,True,"["" just""]",40,True,"["" had""]",36,False,"[""3""]",40,True,"["" *""]",40,True,"[""7""]",40,True,"["" =""]",prefix
55,14,14,True,[],14,True,"["" =""]",14,True,"["" <<""]",14,True,"["" <<""]",14,True,"["" with""]",14,True,"["" /""]",14,True,"[""1""]",14,True,"[""2""]",14,True,"["" bags""]",14,True,"[""2""]",14,True,"[""8""]",greedy_ig
55,14,14,True,[],14,True,"[""0""]",14,True,"[""Jean""]",14,True,"["" has""]",14,True,"[""3""]",14,True,"[""0""]",14,True,"["" -""]",14,True,"[""2""]",14,True,"["" =""]",14,True,"["" <<""]",14,True,"[""3""]",prefix
56,3,3,True,[],3,True,"["" movies""]",3,True,"["" <<""]",3,True,"["" him""]",3,True,"["" movies""]",3,True,"[""####""]",3,True,"["" /""]",3,True,"["" go""]",3,True,"[""2""]",3,True,"["" the""]",3,True,"[""1""]",greedy_ig
56,3,3,True,[],3,True,"["" the""]",3,True,"[""It""]",3,True,"["" costs""]",3,True,"["" him""]",3,True,"["" $""]",3,True,"[""1""]",3,True,"[""4""]",3,True,"["" to""]",3,True,"["" go""]",3,True,"["" to""]",prefix
57,83,115,False,[],83,True,"[""5""]",83,True,"["" <<""]",83,True,"[""=""]",83,True,"[""1""]",83,True,"[""8""]",83,True,"[""5""]",83,True,"[""/""]",83,True,"[""0""]",83,True,"["" can""]",83,True,"[""0""]",greedy_ig
57,83,115,False,[],83,True,"[""0""]",123,False,"[""The""]",155,False,"["" boxes""]",83,True,"["" can""]",83,True,"["" weigh""]",83,True,"["" up""]",83,True,"["" to""]",83,True,"[""5""]",83,True,"[""0""]",83,True,"[""0""]",prefix
58,57,57,True,[],57,True,"[""0""]",57,True,"["" groceries""]",57,True,"[""4""]",57,True,"[""1""]",57,True,"[""4""]",57,True,"[""0""]",57,True,"[""0""]",57,True,"[""0""]",57,True,"[""0""]",57,True,"["" $""]",greedy_ig
58,57,57,True,[],57,True,"["" groceries""]",57,True,"[""He""]",57,True,"["" spent""]",57,True,"["" $""]",57,True,"[""4""]",57,True,"[""0""]",57,True,"["".""]",57,True,"[""0""]",57,True,"[""0""]",57,True,"["" on""]",prefix
59,187,187,True,[],187,True,"[""0""]",187,True,"["" <<""]",187,True,"["" find""]",187,True,"[""0""]",187,True,"["" *""]",187,True,"[""1""]",187,True,"[""1""]",187,True,"["" of""]",187,True,"[""0""]",187,True,"["" to""]",greedy_ig
59,187,187,True,[],187,True,"[""2""]",187,True,"[""First""]",187,True,"["" find""]",187,True,"["" the""]",187,True,"["" number""]",187,True,"["" of""]",187,True,"["" fruit""]",187,True,"["" in""]",187,True,"["" clusters""]",187,True,"["":""]",prefix
60,17,17,True,[],18,False,"["" oranges""]",18,False,"["")*""]",16,False,"["" is""]",17,True,"[""5""]",18,False,"[""8""]",18,False,"[""The""]",18,False,"[""2""]",18,False,"["" =""]",18,False,"["" oranges""]",18,False,"[""2""]",greedy_ig
60,17,17,True,[],16,False,"[""2""]",16,False,"[""2""]",16,False,"[""0""]",16,False,"[""%""]",16,False,"["" of""]",18,False,"[""2""]",16,False,"[""5""]",18,False,"["" oranges""]",18,False,"["" is""]",19,False,"["" (""]",prefix
61,1430,1430,True,[],1430,True,"[""ch""]",1430,True,"[""<<""]",1430,True,"[""*.""]",1430,True,"[""1""]",1430,True,"["" bro""]",1430,True,"[""0""]",1430,True,"[""1""]",1430,True,"[""0""]",1430,True,"["" of""]",1430,True,"["" the""]",greedy_ig
61,1430,1430,True,[],1430,True,"[""0""]",1430,True,"[""The""]",1430,True,"["" total""]",1430,True,"["" cost""]",1430,True,"["" of""]",1430,True,"["" the""]",1430,True,"["" bro""]",1430,True,"[""ch""]",1330,False,"["" was""]",1430,True,"[""5""]",prefix
62,25000,25000,True,[],25000,True,"[""0""]",25000,True,"["" per""]",2500,False,"[""%""]",2500,False,"["" pension""]",2500,False,"["" years""]",2500,False,"["" the""]",25000,True,"[""0""]",25000,True,"[""0""]",25000,True,"[""5""]",25000,True,"[""0""]",greedy_ig
62,25000,25000,True,[],2500,False,"[""2""]",5000,False,"[""First""]",5000,False,"["" find""]",2500,False,"["" how""]",25000,True,"["" many""]",2500,False,"["" years""]",25000,True,"["" Mar""]",5500,False,"[""cy""]",2500,False,"["" works""]",22500,False,"["" after""]",prefix
63,1596,1666,False,[],2484,False,"[""4""]",1596,True,"[""For""]",1592,False,"["" =""]",3352,False,"[""0""]",1596,True,"[""4""]",1596,True,"["" half""]",3996,False,"[""1""]",2196,False,"["",""]",1896,False,"["" =""]",2274,False,"[""4""]",greedy_ig
63,1596,1666,False,[],966,False,"["" of""]",960,False,"[""A""]",1260,False,"["" year""]",966,False,"["" has""]",1566,False,"["" twelve""]",1260,False,"["" months""]",966,False,"["",""]",966,False,"["" so""]",1500,False,"["" a""]",990,False,"["" half""]",prefix
64,300,300,True,[],250,False,"[""0""]",300,True,"[""5""]",300,True,"[""2""]",300,True,"["",""]",300,True,"["" x""]",300,True,"[""2""]",300,True,"[""1""]",150,False,"[""5""]",250,False,"[""2""]",250,False,"[""0""]",greedy_ig
64,300,300,True,[],300,True,"["" miles""]",25,False,"[""To""]",25,False,"["" find""]",150,False,"["" miles""]",300,True,"["" per""]",300,True,"["" gallon""]",300,True,"["" divide""]",300,True,"[""1""]",300,True,"[""0""]",300,True,"[""0""]",prefix
65,36,36,True,[],36,True,"["" on""]",36,True,"["" he""]",36,True,"["" weeks""]",36,True,"["" a""]",36,True,"[""9""]",36,True,"[""9""]",36,True,"["" spends""]",36,True,"["",""]",36,True,"[""4""]",36,True,"["" spends""]",greedy_ig
65,36,36,True,[],36,True,"[""/""]",36,True,"[""He""]",18,False,"["" reads""]",18,False,"["" for""]",36,True,"[""2""]",36,True,"[""/""]",36,True,"[""2""]",9,False,"[""=""]",36,True,"[""<<""]",36,True,"[""2""]",prefix
66,48,44,False,[],48,True,"["" has""]",48,True,"["">>""]",48,True,"["" <<""]",48,True,"["" boys""]",48,True,"[""1""]",48,True,"[""2""]",48,True,"[""2""]",48,True,"["" sent""]",48,True,"["" basketball""]",48,True,"["" basketball""]",greedy_ig
66,48,44,False,[],44,False,"["" +""]",48,True,"[""Each""]",48,True,"["" school""]",44,False,"["" has""]",44,False,"["" sent""]",44,False,"[""1""]",44,False,"["" girls""]",44,False,"[""’""]",48,True,"["" basketball""]",44,False,"["" team""]",prefix
67,595,595,True,[],595,True,"["" -""]",595,True,"["" =""]",595,True,"["" in""]",595,True,"["".""]",595,True,"[""0""]",595,True,"[""+""]",595,True,"["" of""]",595,True,"[""0""]",595,True,"[""5""]",595,True,"[""4""]",greedy_ig
67,595,595,True,[],535,False,"["" <<""]",595,True,"[""There""]",595,True,"["" were""]",495,False,"[""1""]",595,True,"[""7""]",595,True,"[""5""]",595,True,"["" -""]",595,True,"[""3""]",595,True,"[""5""]",595,True,"["" =""]",prefix
68,36,36,True,[],36,True,"[""2""]",36,True,"["">>""]",36,True,"[""/""]",36,True,"[""6""]",36,True,"[""6""]",36,True,"["" boys""]",36,True,"[""2""]",36,True,"[""0""]",36,True,"[""1""]",36,True,"["" there""]",greedy_ig
68,36,36,True,[],36,True,"["" so""]",36,True,"[""There""]",36,True,"["" are""]",36,True,"["" twice""]",36,True,"["" as""]",36,True,"["" many""]",36,True,"["" boys""]",36,True,"["" as""]",36,True,"["" girls""]",36,True,"["",""]",prefix
69,60,60,True,[],60,True,"[""In""]",60,True,"["" $<<""]",60,True,"[""=""]",60,True,"["" receives""]",60,True,"["" $""]",60,True,"["" allowance""]",60,True,"["" $""]",60,True,"[""0""]",60,True,"["" weeks""]",60,True,"["" Bailey""]",greedy_ig
69,60,60,True,[],60,True,"[""8""]",60,True,"[""In""]",60,True,"[""8""]",60,True,"["" weeks""]",60,True,"["",""]",60,True,"["" Bailey""]",60,True,"["" receives""]",60,True,"["" $""]",60,True,"[""5""]",60,True,"["" *""]",prefix
70,7425,5775,False,[],7425,True,"["" classes""]",6975,False,"[""She""]",7425,True,"["" of""]",5475,False,"["" so""]",7425,True,"[""1""]",7275,False,"["".""]",5475,False,"[""3""]",7275,False,"["" total""]",7425,True,"[""2""]",7275,False,"["" classes""]",greedy_ig
70,7425,5775,False,[],5475,False,"["" so""]",5775,False,"[""She""]",5775,False,"["" teaches""]",6975,False,"[""5""]",5775,False,"["" dance""]",5775,False,"["" classes""]",3375,False,"[""5""]",6825,False,"["" days""]",6075,False,"["" a""]",5775,False,"["" week""]",prefix
71,60,60,True,[],60,True,"[""6""]",60,True,"["" +""]",60,True,"[""0""]",60,True,"["" recipe""]",60,True,"[""2""]",60,True,"[""2""]",60,True,"[""The""]",60,True,"["" has""]",60,True,"[""0""]",60,True,"[""####""]",greedy_ig
71,60,60,True,[],60,True,"["" =""]",60,True,"[""The""]",60,True,"["" second""]",60,True,"["" recipe""]",60,True,"["" has""]",60,True,"[""2""]",60,True,"["" *""]",60,True,"[""2""]",60,True,"[""0""]",60,True,"["" instructions""]",prefix
72,221,221,True,[],221,True,"[""Tom""]",221,True,"[""my""]",221,True,"[""2""]",221,True,"[""9""]",221,True,"[""3""]",221,True,"["" by""]",221,True,"[""3""]",221,True,"[""3""]",221,True,"["".""]",221,True,"["" selling""]",greedy_ig
72,221,221,True,[],221,True,"[""/b""]",211,False,"[""Tom""]",211,False,"[""my""]",191,False,"["" raised""]",432,False,"[""4""]",432,False,"[""3""]",181,False,"["" brownies""]",221,True,"["" x""]",2212,False,"["" $""]",221,True,"[""3""]",prefix
73,255,95,False,[],55,False,"[""3""]",95,False,"[""The""]",25,False,"[""0""]",55,False,"[""5""]",255,True,"["".""]",255,True,"[""5""]",255,True,"[""/""]",255,True,"[""5""]",255,True,"[""5""]",55,False,"[""5""]",greedy_ig
73,255,95,False,[],55,False,"[""0""]",95,False,"[""A""]",25,False,"["" $""]",25,False,"[""1""]",53,False,"[""5""]",52,False,"[""0""]",95,False,"["" x""]",95,False,"[""2""]",95,False,"[""/""]",55,False,"[""1""]",prefix
74,88,76,False,[],75,False,"[""on""]",88,True,"["" beg""]",88,True,"[""Art""]",84,False,"[""2""]",84,False,"["" the""]",75,False,"["" $""]",75,False,"["" $""]",75,False,"[""2""]",75,False,"[""3""]",75,False,"[""1""]",greedy_ig
74,88,76,False,[],88,True,"["" from""]",88,True,"[""Art""]",85,False,"[""ie""]",88,True,"["" will""]",88,True,"["" round""]",88,True,"["" his""]",98,False,"["" mar""]",88,True,"[""ig""]",86,False,"[""olds""]",89,False,"["" up""]",prefix
75,60,4,False,[],4,False,"["" =""]",8,False,"["" because""]",7,False,"[""Level""]",7,False,"["" =""]",7,False,"[""2""]",6,False,"[""2""]",4,False,"[""4""]",4,False,"[""2""]",4,False,"[""2""]",4,False,"[""2""]",greedy_ig
75,60,4,False,[],60,True,"[""6""]",7,False,"[""Level""]",7,False,"[""3""]",7,False,"["" is""]",60,True,"[""3""]",60,True,"[""2""]",60,True,"["" square""]",60,True,"["" feet""]",60,True,"["" because""]",60,True,"[""1""]",prefix
76,5,8,False,[],7,False,"["" in""]",5,True,"["" cups""]",5,True,"[""1""]",5,True,"[""5""]",7,False,"[""7""]",7,False,"["" the""]",7,False,"["" of""]",7,False,"["" food""]",7,False,"[""8""]",7,False,"["" given""]",greedy_ig
76,5,8,False,[],3,False,"["" the""]",3,False,"[""The""]",3,False,"["" number""]",5,True,"["" of""]",6,False,"["" cups""]",6,False,"["" of""]",6,False,"["" dog""]",6,False,"["" food""]",1,False,"["" given""]",5,True,"["" for""]",prefix
77,100,100,True,[],150,False,"[""0""]",100,True,"["" <<""]",100,True,"["" of""]",100,True,"[""1""]",150,False,"[""1""]",150,False,"[""0""]",150,False,"[""0""]",150,False,"[""0""]",150,False,"[""0""]",100,True,"[""Sara""]",greedy_ig
77,100,100,True,[],100,True,"["",""]",100,True,"[""If""]",100,True,"["" Sarah""]",100,True,"["" does""]",100,True,"[""4""]",100,True,"[""0""]",100,True,"[""0""]",100,True,"["" pounds""]",100,True,"["" of""]",100,True,"["" laundry""]",prefix
78,6,3,False,[],6,True,"[""1""]",6,True,"["" $<<""]",6,True,"[""2""]",6,True,"["" packages""]",6,True,"[""The""]",6,True,"[""*""]",6,True,"["" be""]",6,True,"["" $""]",6,True,"["".""]",6,True,"["" would""]",greedy_ig
78,6,3,False,[],3,False,"["" which""]",3,False,"[""Find""]",3,False,"["" how""]",6,True,"["" many""]",3,False,"["" packages""]",6,True,"["" of""]",3,False,"[""3""]",3,False,"["" would""]",6,True,"["" be""]",3,False,"["" needed""]",prefix
79,70,70,True,[],70,True,"[""0""]",70,True,"["">>""]",70,True,"[""=""]",70,True,"["" grooming""]",70,True,"[""0""]",70,True,"[""-""]",70,True,"[""####""]",70,True,"[""0""]",70,True,"[""The""]",70,True,"[""So""]",greedy_ig
79,70,70,True,[],70,True,"[""3""]",70,True,"[""The""]",70,True,"["" groom""]",70,True,"[""er""]",70,True,"["" gave""]",70,True,"["" a""]",70,True,"[""1""]",70,True,"[""0""]",70,True,"[""0""]",70,True,"[""*.""]",prefix
80,10,4,False,[],6,False,"["".""]",6,False,"["">>""]",6,False,"[""Therefore""]",6,False,"["".""]",6,False,"["" of""]",6,False,"["" got""]",6,False,"["" girls""]",6,False,"[""/""]",6,False,"["" the""]",6,False,"[""6""]",greedy_ig
80,10,4,False,[],0,False,"[""/""]",6,False,"[""Each""]",6,False,"["" of""]",6,False,"["" the""]",2,False,"["" girls""]",6,False,"["" got""]",0,False,"[""2""]",0,False,"[""4""]",10,True,"["" x""]",10,True,"[""1""]",prefix
81,17,18,False,[],17,True,"["" used""]",17,True,"["" <<""]",17,True,"["" <<""]",17,True,"["" +""]",17,True,"["" given""]",17,True,"[""7""]",17,True,"["" of""]",17,True,"["" stickers""]",17,True,"[""2""]",17,True,"[""4""]",greedy_ig
81,17,18,False,[],17,True,"[""2""]",19,False,"[""The""]",17,True,"["" total""]",7,False,"["" number""]",7,False,"["" of""]",17,True,"["" stickers""]",17,True,"["" is""]",17,True,"[""1""]",17,True,"[""0""]",17,True,"["" +""]",prefix
82,623,623,True,[],623,True,"["" weighs""]",623,True,"[""Their""]",623,True,"["" <<""]",623,True,"[""9""]",623,True,"[""3""]",623,True,"[""8""]",623,True,"[""2""]",6,False,"[""####""]",623,True,"[""3""]",623,True,"["" are""]",greedy_ig
82,623,623,True,[],625,False,"["" =""]",623,True,"[""Alex""]",623,True,"["" weighs""]",623,True,"[""1""]",623,True,"[""2""]",623,True,"[""5""]",623,True,"[""*""]",627,False,"[""4""]",627,False,"[""-""]",623,True,"[""2""]",prefix
83,600,600,True,[],600,True,"[""####""]",600,True,"["" number""]",600,True,"[""0""]",600,True,"[""0""]",600,True,"[""6""]",600,True,"["" of""]",600,True,"[""orns""]",600,True,"["" th""]",600,True,"[""0""]",6000,False,"[""0""]",greedy_ig
83,600,600,True,[],600,True,"["" bushes""]",600,True,"[""First""]",600,True,"["" find""]",600,True,"["" the""]",75,False,"["" total""]",600,True,"["" number""]",600,True,"["" of""]",75,False,"["" roses""]",600,True,"["":""]",600,True,"[""3""]",prefix
84,15,14,False,[],16,False,"[""8""]",14,False,"["">>""]",19,False,"["".""]",15,True,"["" =""]",16,False,"[""8""]",16,False,"[""8""]",16,False,"[""8""]",16,False,"["" games""]",16,False,"[""The""]",16,False,"[""=""]",greedy_ig
84,15,14,False,[],15,True,"["" number""]",15,True,"[""Let""]",15,True,"["" L""]",let l be the number of games they lost..,False,"["" be""]",15,True,"["" the""]",15,True,"["" number""]",15,True,"["" of""]",let l be the number of losses.,False,"["" losses""]",let l be the number of losses. then they won $l$ games.,False,"["".""]",15,True,"[""The""]",prefix
85,44,44,True,[],44,True,"[""4""]",44,True,"["" -""]",44,True,"[""-""]",44,True,"["" <<""]",44,True,"[""1""]",44,True,"[""1""]",44,True,"[""4""]",44,True,"[""4""]",44,True,"[""4""]",44,True,"["" has""]",greedy_ig
85,44,44,True,[],44,True,"["" =""]",44,True,"[""Gene""]",44,True,"["" has""]",44,True,"["" been""]",44,True,"["" on""]",44,True,"[""3""]",44,True,"[""4""]",44,True,"["" -""]",44,True,"[""2""]",44,True,"[""3""]",prefix
86,22,22,True,[],22,True,"["" second""]",22,True,"["" so""]",22,True,"["" <<""]",22,True,"["" long""]",22,True,"["" +""]",22,True,"["" it""]",22,True,"[""2""]",22,True,"["" /""]",22,True,"[""2""]",22,True,"[""3""]",greedy_ig
86,22,22,True,[],22,True,"["" it""]",22,True,"[""The""]",22,True,"["" second""]",22,True,"["" time""]",22,True,"["" Greg""]",22,True,"[""’s""]",22,True,"["" alarm""]",22,True,"["" went""]",22,True,"["" off""]",22,True,"["",""]",prefix
87,9360,7320,False,[],7920,False,"["" by""]",792000,False,"["" $<<""]",7920,False,"[""/""]",7920,False,"[""2""]",7920,False,"[""7""]",7920,False,"[""6""]",7920,False,"["" increase""]",7920,False,"[""7""]",7920,False,"[""/""]",7920,False,"[""0""]",greedy_ig
87,9360,7320,False,[],7920,False,"[""0""]",7260,False,"[""In""]",7920,False,"["" a""]",7920,False,"["" month""]",7920,False,"["",""]",7920,False,"["" Syl""]",7920,False,"[""vie""]",7920,False,"["" earns""]",7920,False,"["" $""]",7920,False,"[""6""]",prefix
88,8000,8000,True,[],8000,True,"["" copies""]",8000,True,"["" get""]",8000,True,"["",""]",8000,True,"["" sold""]",8000,True,"["",""]",8000,True,"["" m""]",8000,True,"[""0""]",8000,True,"[""0""]",8000,True,"[""0""]",8000,True,"["" of""]",greedy_ig
88,8000,8000,True,[],8000,True,"["" and""]",8000,True,"[""Let""]",8800,False,"["" m""]",8000,True,"["" be""]",8800,False,"["" the""]",8000,True,"["" number""]",8800,False,"["" of""]",88000,False,"["" copies""]",8000,True,"["" Marilyn""]",8000,True,"["" sold""]",prefix
89,24,14,False,[],24,True,"[""5""]",24,True,"["" <<""]",24,True,"["" .""]",24,True,"["" spend""]",24,True,"[""1""]",24,True,"[""*.""]",24,True,"[""1""]",24,True,"[""2""]",24,True,"["" needs""]",24,True,"[""She""]",greedy_ig
89,24,14,False,[],24,True,"["" x""]",6,False,"[""She""]",12,False,"["" needs""]",24,True,"[""1""]",24,True,"[""2""]",24,True,"["" gift""]",24,True,"["" bags""]",24,True,"["" because""]",24,True,"[""1""]",24,True,"[""6""]",prefix
90,225,225,True,[],225,True,"["",""]",225,True,"[""In""]",225,True,"["" potato""]",225,True,"[""0""]",225,True,"["".""]",225,True,"[""0""]",225,True,"[""2""]",225,True,"["" will""]",225,True,"[""5""]",225,True,"["" will""]",greedy_ig
90,225,225,True,[],225,True,"[""2""]",225,True,"[""Half""]",225,True,"["" of""]",225,True,"[""1""]",225,True,"[""0""]",225,True,"["" pounds""]",225,True,"["" is""]",225,True,"[""1""]",225,True,"[""0""]",225,True,"[""/""]",prefix
91,28,28,True,[],28,True,"["" *""]",28,True,"["" <<""]",28,True,"[""6""]",28,True,"["" <<""]",28,True,"[""=""]",28,True,"["",""]",28,True,"[""3""]",28,True,"[""8""]",28,True,"[""####""]",28,True,"["" +""]",greedy_ig
91,28,28,True,[],28,True,"[""+""]",28,True,"[""Marc""]",28,True,"[""ia""]",28,True,"["" has""]",28,True,"[""4""]",28,True,"["" +""]",28,True,"[""2""]",28,True,"["" =""]",28,True,"["" <<""]",28,True,"[""4""]",prefix
92,4,4,True,[],4,True,"[""5""]",4,True,"["" older""]",4,True,"["" Corey""]",4,True,"[""9""]",4,True,"[""1""]",4,True,"[""1""]",4,True,"["" Jackson""]",4,True,"[""1""]",4,True,"["" -""]",4,True,"["" than""]",greedy_ig
92,4,4,True,[],4,True,"["" Corey""]",4,True,"[""James""]",4,True,"["" is""]",4,True,"[""1""]",4,True,"[""0""]",4,True,"["" and""]",4,True,"[""1""]",4,True,"["" year""]",4,True,"["" younger""]",4,True,"["" than""]",prefix
93,36,36,True,[],36,True,"["" the""]",36,True,"[""The""]",36,True,"[""4""]",36,True,"[""4""]",36,True,"["" seconds""]",36,True,"["" runs""]",36,True,"[""0""]",36,True,"[""-meter""]",36,True,"[""4""]",36,True,"["" hurdles""]",greedy_ig
93,36,36,True,[],36,True,"["" in""]",36,True,"[""If""]",36,True,"["" Lee""]",36,True,"["" runs""]",36,True,"["" the""]",36,True,"[""4""]",36,True,"[""0""]",36,True,"[""0""]",36,True,"[""-meter""]",36,True,"["" hurdles""]",prefix
94,348,248,False,[],248,False,"[""2""]",248,False,"["" a""]",248,False,"[""0""]",236,False,"["" is""]",248,False,"["" the""]",248,False,"[""1""]",248,False,"["" every""]",248,False,"[""If""]",248,False,"["" of""]",248,False,"[""6""]",greedy_ig
94,348,248,False,[],248,False,"["" and""]",248,False,"[""If""]",248,False,"["" there""]",248,False,"["" are""]",248,False,"["" two""]",248,False,"["" cats""]",248,False,"["" for""]",248,False,"["" every""]",248,False,"["" dog""]",248,False,"["",""]",prefix
